Date, Area, Obs, Grid, Alt, Aspect, Incline, Location, Air Temp, Wind Dir, Wind Speed, Cloud, Precip Code, Drift, Total Snow Depth, Foot Pen, Ski Pen, Rain at 900, Summit Air Temp, Summit Wind Dir, Summit Wind Speed, Observed aval. hazard, Forecast aval. hazard, Avalanche Code, Max Temp Grad, Max Hardness Grad, No Settle, Snow Index, Insolation, Crystals, Wetness, AV Cat, Snow Temp, Comments
"2018-04-13 11:30:00","Glencoe","PM","257507","960","80","32","Meall a Bhuiridh","1.20","120.00","10.00","100","0 - None","0","130","25.00","0","1","1.00","90","16","Low","Low","0","0.00","1","310","0","20","0","2","0","0.00","",
"2018-04-13 10:52:00","Torridon","AC","942567","300","129","33","Liathach","7.40","81.00","12.00","100","2 - Trace","0","0","0.00","0","0","2.00","113","21","Low","Low","0","","","254","0","20","0","2","0","0.00","",
"2018-04-12 13:00:00","Northern Cairngorms","MD","939033","1080","360","28","Braeriach Lochan Coire.","3.10","110.00","25.00","0","0 - None","0","300","5.00","0","0","1.90","110","35","Low","Low","0","0.00","2","264","0","20","0","1","0","0.00","Isothermal",
"2018-04-12 12:35:00","Lochaber","KM","196742","1030","5","38","Aonach Mor: Coire Dubh S side","2.80","135.00","10.00","5","0 - None","0","190","15.00","0","0","2.20","","0","Low","Low","0","0.00","2","332","0","20","0","2","0","0.00","",
"2018-04-12 11:40:00","Glencoe","PM","249505","1050","340","30","Meall a Bhuiridh","2.40","82.00","17.00","30","0 - None","0","60","30.00","0","0","5.00","90","41","Low","Low","0","0.00","0","310","0","20","0","2","0","0.00","",
"2018-04-12 11:40:00","Southern Cairngorms","PN","244859","1100","100","20","Above Black Spout Right hand.","1.60","50.00","8.00","30","0 - None","0","210","7.00","0","0","3.20","148","12","Low","Low","0","0.00","2","212","0","20","0","1","0","0.00","Felt cold in the strong Easterly winds. Pit site back from the edge in more sheltered area.",
"2018-04-12 11:00:00","Creag Meagaidh","WS","449895","700","135","30","Coire Ardair below Wall Gully","6.00","135.00","10.00","20","0 - None","0","90","10.00","0","0","3.00","135","26","Low","Low","0","0.00","4","332","0","20","0","2","0","0.00","Surface  soft. moist. Snowpack isothermal",
"2018-04-12 10:36:00","Torridon","AC","146785","343","305","26","The Fain Fannaichs","8.30","118.00","18.00","5","0 - None","0","0","0.00","0","0","4.00","113","40","Low","Low","0","","","254","0","20","0","2","0","0.00","No snow at current location.",
"2018-04-11 12:30:00","Lochaber","BM","194746","1090","80","40","Aonach Mor","3.00","140.00","30.00","100","0 - None","0","190","7.00","0","0","2.50","140","30","Low","Low","0","0.00","2","332","0","20","0","2","0","0.00","",
"2018-04-11 12:00:00","Creag Meagaidh","WS /AS","448897","880","110","30","Coire a Chriochaerin Boundary Wall gully","2.70","135.00","2.00","100","0 - None","0","210","10.00","0","0","4.00","135","26","Low","Low","0","0.00","3","332","0","20","0","2","0","0.00","Soft moist surface snow overlies well consolidated. Snowpack isothermal. No shears noted",
"2018-04-11 11:52:00","Torridon","AC","975526","316","181","35","Beinn Eighe","7.40","66.00","12.00","60","0 - None","0","0","0.00","0","0","4.00","113","23","Low","Low","0","","","254","0","20","0","1","0","0.00","No snow at location.",
"2018-04-11 11:30:00","Southern Cairngorms","PN","160770","920","20","25","Corrie Fionn","2.90","90.00","14.00","95","0 - None","0","125","11.00","0","0","2.10","88","19","Low","Low","0","0.00","3","212","0","20","0","1","0","0.00","An older avalanche site perhaps why there isn't much surface snow also still a very hard crust around 34cm.",
"2018-04-11 11:15:00","Northern Cairngorms","MD","996090","1050","280","32","Fiachail Chais W flank","2.80","100.00","15.00","100","0 - None","0","140","30.00","0","0","2.90","130","40","Low","Low","2024","0.00","1","264","0","20","0","1","0","0.00","Isothermal - soft in the surface layers",
"2018-04-11 11:15:00","Glencoe","PM","250505","1020","315","25","Meall a Bhuiridh","0.80","120.00","15.00","100","0 - None","0","60","30.00","0","0","2.00","90","30","Low","Low","0","0.00","2","310","0","20","0","2","0","0.00","",
"2018-04-10 13:05:00","Creag Meagaidh","TR","450895","750","155","32","Approach to Wall Gully Coire Ardair.","5.70","90.00","15.00","60","0 - None","0","110","21.00","0","0","2.00","90","20","Moderate","Moderate","0","0.00","2","332","0","20","0","2","0","0.00","Generally stable moist spring snowpack. Recent debris from minor wet loose snow and full depth avalanches litters the base of Easy Gully. Good stability in most locations. Large cornices remain in place.",
"2018-04-10 12:35:00","Lochaber","KM","196742","1030","0","38","Aonach Mor: Coire Dubh S side","1.10","60.00","20.00","80","0 - None","0","185","25.00","0","0","-0.10","","0","Moderate","Moderate","0","0.00","2","332","0","20","0","2","0","0.00","",
"2018-04-10 11:50:00","Glencoe","PM","250503","1100","217","20","Meall a Bhuiridh","0.90","70.00","12.00","100","0 - None","0","100","30.00","0","0","0.00","90","38","Moderate","Low","0","0.00","0","310","0","20","0","2","0","0.00","",
"2018-04-10 11:50:00","Southern Cairngorms","PN","209850","890","280","34","Burn from t-Saigairt col. ","0.40","70.00","14.00","100","0 - None","0","200","10.00","0","1","2.80","267","15","Low","Low","0","0.00","2","212","0","20","0","1","0","0.00","Slightly cooler. Rain at this level.",
"2018-04-10 11:30:00","Northern Cairngorms","MD","014052","1070","80","38","Strath Nethy","0.00","80.00","30.00","100","0 - None","0","200","20.00","0","0","-1.10","90","25","Low","Low","0","0.00","1","264","0","20","0","1","0","0.00","",
"2018-04-10 10:32:00","Torridon","AC","227752","489","20","22","Meall Breac Fannaichs","2.90","149.00","14.00","100","2 - Trace","0","54","2.00","0","0","0.00","113","33","Low","Low","0","0.00","2","252","0","20","0","2","0","0.00","Several thin icy layers identified within the snowpack.",
"2018-04-09 12:15:00","Creag Meagaidh","TR","499919","800","140","28","Coire Dubh","5.00","180.00","3.00","90","0 - None","0","125","12.00","0","0","1.50","180","10","Moderate","Moderate","0","0.00","1","332","0","20","0","2","0","0.00","Localised wet snow instability limited to steeper aspects. Very large cornices over NE to SE aspects. Moist isothermal snowpack.",
"2018-04-09 11:45:00","Northern Cairngorms","MD","008031","1056","30","34","Stac an Fharaidh","0.00","0.00","0.00","10","0 - None","0","200","20.00","0","0","2.30","263","17","Low","Low","0","0.20","2","264","0","20","0","1","0","0.00","isothermal and consolidated",
"2018-04-09 11:40:00","Lochaber","BM","194746","1100","80","35","Aonach Mor","4.20","180.00","10.00","70","0 - None","0","180","18.00","0","0","1.00","180","10","Moderate","Moderate","1024","0.10","2","332","0","20","0","1","0","0.00","Stubborn fail at 19cm.",
"2018-04-09 11:30:00","Southern Cairngorms","PN","134777","900","254","28","The Cairnwell E side.","2.80","161.00","9.00","90","0 - None","0","180","18.00","0","0","2.80","267","15","Moderate","Low","0","0.00","2","212","0","20","0","1","0","0.00","",
"2018-04-09 10:36:00","Torridon","AC","238761","310","221","14","Meall Leacachain Fannaichs","7.50","339.00","4.00","95","0 - None","0","0","0.00","0","0","0.00","135","12","Low","Low","0","","","252","0","20","0","1","0","0.00","No snow at location. General observations made.",
"2018-04-09 10:10:00","Glencoe","PM","216544","800","50","30","Buachaille Etive Mor","2.20","185.00","4.00","30","0 - None","0","90","15.00","0","1","1.00","135","14","Moderate","Moderate","0","0.00","1","310","0","20","0","2","0","0.00","",
"2018-04-08 13:56:00","Southern Cairngorms","PN","170771","965","90","22","E face Glas Maol","2.90","324.00","5.00","40","0 - None","0","210","21.00","0","0","2.80","267","10","Moderate","Moderate","0","0.00","2","212","0","20","0","1","0","0.00","Wet grains and isothermic throughout.",
"2018-04-08 13:00:00","Creag Meagaidh","WS","458898","800","90","30","Cairn Liath","4.00","220.00","5.00","0","2 - Trace","0","100","10.00","0","0","0.00","220","8","Moderate","Moderate","0","0.00","2","330","0","20","0","2","0","0.00","V light dusting overnight at summit level - thaw to all levels with sunshine (once valley fog lifted) Snowpack isothermal",
"2018-04-08 12:10:00","Northern Cairngorms","KG","998034","1095","260","38","Windy Col","0.40","210.00","10.00","50","0 - None","0","175","20.00","0","0","1.60","223","9","Moderate","Moderate","0","0.10","2","264","0","20","5","2","0","0.00","Surface instabilities and recent cornice collapse out of several gullies and steep slopes in Sneachda.",
"2018-04-08 12:00:00","Lochaber","GM","195732","1200","90","25","Aonach Mor","1.40","250.00","10.00","100","0 - None","0","50","15.00","0","0","1.20","","0","Moderate","Moderate","0","0.00","1","332","0","20","0","2","0","0.00","",
"2018-04-08 11:30:00","Glencoe","PM","256504","1020","42","28","Meall a Bhuiridh","1.00","287.00","2.00","80","0 - None","0","140","8.00","0","0","1.00","247","11","Moderate","Moderate","0","0.00","1","310","0","20","0","2","0","0.00","",
"2018-04-08 11:04:00","Torridon","AC","024581","300","284","0","Carn Loisgte Coulin","8.40","256.00","6.00","100","0 - None","0","0","0.00","0","0","1.00","247","7","Low","Low","0","","","252","0","20","0","1","0","0.00","No snow at location. General observations made.",
"2018-04-07 13:35:00","Northern Cairngorms","KG","002042","1100","290","33","Coronation Wall","2.20","200.00","20.00","60","0 - None","0","70","25.00","0","0","2.50","186","52","Considerable -","Moderate","0","0.10","3","264","0","20","5","2","0","0.00","Extensive debris from surface instabilities on W to N aspects",
"2018-04-07 12:00:00","Lochaber","GM","192740","1180","100","30","Aonach Mor","1.30","225.00","10.00","100","0 - None","0","0","15.00","0","1","1.00","","0","Moderate","Moderate","0","0.20","3","332","0","20","0","2","0","0.00","",
"2018-04-07 12:00:00","Creag Meagaidh","WS","424886","800","160","30","Inner Coire Ardair","4.00","220.00","10.00","100","0 - None","0","100","8.00","0","1","0.00","220","20","Moderate","Moderate","0","0.10","2","330","0","20","0","2","0","0.00","soft wet surface snow saturated layer immediately below at MF interface",
"2018-04-07 11:50:00","Southern Cairngorms","PN","254855","860","340","22","Lochnagar Corrie. North-West aspects.","3.30","40.00","8.00","85","0 - None","0","110","12.00","0","0","2.40","225","10","Moderate","Moderate","1021","0.00","3","212","0","20","0","1","0","0.00","Multiple avalanches overnight and evidence of surface instabilities. 1 avalanche observed around 12.30 when sun came out.",
"2018-04-07 11:45:00","Glencoe","PM","256504","1025","41","27","Meall a Bhuiridh","1.50","200.00","3.00","100","0 - None","0","140","9.00","0","1","1.00","180","11","Considerable -","Moderate","1022","0.00","1","310","0","20","0","2","0","0.00","Skier triggered avalanche on Easterly aspect ",
"2018-04-07 10:58:00","Torridon","AC","245770","610","89","26","Meall Leacachain Fannaichs","5.10","243.00","9.00","100","4 - Light Showers","0","98","5.00","0","1","2.80","225","20","Moderate","Low","0","0.00","3","248","0","20","0","2","0","0.00","",
"2018-04-06 12:15:00","Creag Meagaidh","TR","449896","820","165","32","Approach to Wall gully Coire Ardair","1.20","155.00","25.00","100","4 - Light Showers","1","120","22.00","0","1","-1.00","145","40","Considerable -","Moderate","4400","0.30","2","326","0","20","0","2","0","0.00","Poor visibility above 800m all day. Snowpack becoming isothermal. Early drifting but only above 950m. Minor but noticeable snow loss at lowest elevations.",
"2018-04-06 12:00:00","Southern Cairngorms","PN","160769","990","300","28","Glas Maol West aspect.","-0.10","180.00","9.00","100","2 - Trace","1","60","12.00","0","0","-0.30","188","26","Considerable -","Moderate","4400","0.90","3","210","0","20","0","2","0","-1.30","Safe pit site not deep snow here. ",
"2018-04-06 12:00:00","Lochaber","BF","166718","750","340","15","Below Douglas Boulder Ben Nevis","0.50","140.00","30.00","100","6 - Snow Showers","1","290","25.00","0","0","-2.00","160","30","Considerable -","Moderate","1091","0.40","2","326","0","20","0","1","0","0.00","Reactive shear at 22cm ",
"2018-04-06 11:30:00","Glencoe","PM","252504","1077","344","20","Meall a Bhuiridh","-1.60","120.00","6.00","100","2 - Trace","1","120","10.00","0","0","-2.00","135","42","Considerable -","Considerable -","4400","","3","308","0","20","0","1","0","-1.60","Reactive Shear @ 42cms today.

Human triggered avalanche activity noted yesterday on a Southerly aspect.",
"2018-04-06 11:30:00","Northern Cairngorms","KG","994072","600","350","25","An t-Aonach","2.30","150.00","40.00","100","0 - None","0","140","15.00","0","0","-2.00","191","34","Considerable -","Considerable -","4400","0.10","4","264","0","20","5","1","0","0.00","",
"2018-04-06 11:11:00","Torridon","AC","783422","732","275","28","Sgurr a' Chaorachain Applecross","1.70","141.00","12.00","100","2 - Trace","0","128","15.00","0","0","1.50","135","34","Moderate","Moderate","0","0.00","2","246","0","20","0","1","0","0.00","",
"2018-04-05 12:35:00","Creag Meagaidh","TR","444896","810","125","30","Coire Chriochairein","0.00","300.00","10.00","40","4 - Light Showers","1","175","60.00","0","0","-3.50","300","25","Considerable +","Considerable -","2013","1.30","1","322","0","20","0","1","0","0.00","Dry slab avalanche activity in the coire. Drifting up high all day. Warm in the sun at lower altitudes. Roller ball activity from rocks and crags below 700m.",
"2018-04-05 12:30:00","Lochaber","BF","204731","1060","240","10","Stob an Cul Choire","-1.30","240.00","10.00","50","0 - None","0","85","25.00","0","0","-2.00","270","10","Considerable -","Considerable +","1021","1.30","2","326","0","20","0","1","0","-1.70","Reactive shear at 49cm ",
"2018-04-05 12:30:00","Southern Cairngorms","PN","256834","850","155","22","Creag a Ghlas Uillt","-2.60","310.00","12.00","40","4 - Light Showers","1","115","11.00","0","0","-3.30","228","31","Considerable -","Considerable -","1011","1.30","2","206","0","20","0","1","0","-2.30","Small avalanche noted start zone SW aspect 600metres.",
"2018-04-05 11:45:00","Glencoe","PM","252504","1100","100","15","Meall a' Bhuiridh","-2.20","240.00","15.00","60","0 - None","1","140","25.00","0","0","-3.00","247","18","Considerable -","Considerable -","4400","1.00","3","308","0","20","0","1","0","-1.90","",
"2018-04-05 11:09:00","Torridon","AC","936579","702","149","42","Toll a' Meitheach Liathach","-0.30","8.00","2.00","60","0 - None","0","56","10.00","0","0","-2.90","315","8","Moderate","Moderate","0","0.00","2","246","0","20","0","1","0","0.00","",
"2018-04-05 11:00:00","Northern Cairngorms","MDTWKG","011042","1095","120","30","Cairngorm SE","-2.30","280.00","15.00","100","2 - Trace","1","350","70.00","0","0","-5.00","285","25","Considerable -","Considerable -","4400","2.20","3","262","0","20","10","2","0","-3.30","New windslab overlying soft layer - extensive.",
"2018-04-04 13:00:00","Creag Meagaidh","WS","474897","800","220","30","Cairn Liath Shepherds crook","-2.20","45.00","15.00","80","8 - Snow","1","150","30.00","0","0","-6.00","45","28","Considerable +","Considerable -","0","1.00","2","314","0","20","0","1","0","-2.00","Deep drifted deposits of new - fast consolidating below 800m. Reactive shears noted 12 and 24",
"2018-04-04 12:45:00","Lochaber","KM","189739","1130","270","20","Aonach Mor: Top of West Face","-5.30","70.00","20.00","100","8 - Snow","1","115","30.00","0","0","-5.50","70","30","Considerable +","Considerable -","8800","0.60","2","318","0","20","5","1","0","-4.40","Reactive failures at 8cm 23cm and 30cm.",
"2018-04-04 12:10:00","Glencoe","PM","253502","1080","200","30","Meall a Bhuiridh","-2.70","30.00","3.00","100","8 - Snow","1","200","75.00","0","0","-5.00","45","31","Considerable -","Considerable -","4400","1.00","3","300","0","20","0","1","0","-3.00","Light dry new snowfall. Pit not to ground and no failure @ 70cms.",
"2018-04-04 12:00:00","Northern Cairngorms","MDKG","996841","1030","250","30","Fiachail Coire Chais W flank","-4.00","20.00","15.00","100","8 - Snow","1","150","70.00","0","0","-5.90","61","25","Considerable +","Considerable -","8800","1.10","3","254","0","20","10","1","0","-1.80","weak layers persist at depth",
"2018-04-04 11:40:00","Southern Cairngorms","PN","129778","850","200","28","Top of Corre Direch SW aspects.","-2.20","20.00","22.00","100","8 - Snow","1","240","28.00","0","0","-4.30","40","27","Considerable +","Considerable -","8800","0.40","2","198","0","20","0","1","0","-2.50","Deep accumulations in lee locations.",
"2018-04-04 11:34:00","Torridon","AC","967594","737","150","26","Coire an Laoigh Beinn Eighe","-0.30","107.00","5.00","95","0 - None","0","108","20.00","0","0","-3.10","23","28","Moderate","Moderate","0","0.90","3","246","0","20","0","1","0","-0.10","",
"2018-04-03 12:38:00","Southern Cairngorms","PN","156772","900","245","28","Meall Odhar","-1.50","60.00","11.00","100","4 - Light Showers","1","250","21.00","0","0","-2.80","65","32","Considerable -","Considerable +","4400","1.30","2","194","0","20","0","1","0","-2.30","",
"2018-04-03 11:40:00","Northern Cairngorms","MD","996040","1040","268","35","West flank fiachail coire Chais","-3.30","80.00","20.00","100","6 - Snow Showers","1","110","50.00","0","0","-5.30","90","25","Considerable -","Considerable +","4400","1.20","2","248","0","20","10","1","0","-3.30","new windslab overlying weak layer above old snowpack in places.",
"2018-04-03 11:30:00","Glencoe","PM","252503","1100","250","35","Meall a Bhuiridh","-3.90","90.00","2.00","100","4 - Light Showers","1","110","20.00","0","0","-4.00","90","22","Moderate","Considerable -","0","0.70","3","296","0","20","0","1","0","-3.50","",
"2018-04-03 11:30:00","Creag Meagaidh","WS /AG","392850","800","220","30","Beinn a Chaorainn East Ridge","-0.10","150.00","10.00","100","6 - Snow Showers","1","150","9.00","0","0","-5.00","150","17","Considerable -","Considerable +","0","0.30","4","308","0","20","0","2","0","-0.30","Soft poorly bonded new slab at pit site weakness at 4 and 7. Old accumulations hard re-frozen and stable",
"2018-04-03 10:05:00","Torridon","SA","779418","606","210","25","Sgurr a Chaorachain","-2.00","45.00","25.00","90","6 - Snow Showers","1","35","3.00","0","0","-5.00","60","29","Moderate","Moderate","0","1.00","3","240","0","20","0","1","0","-2.00","",
"2018-04-03 10:00:00","Lochaber","BF","193734","1200","270","20","Top of West face of Aonach Mor.","-5.30","70.00","20.00","100","8 - Snow","1","85","10.00","0","0","-5.00","70","20","Considerable -","Considerable +","4400","1.10","1","310","0","20","0","1","0","-6.00","Reactive shear at 33cm ",
"2018-04-02 12:00:00","Southern Cairngorms","CB KB","282872","800","290","31","Conachcraig","-1.70","80.00","8.00","100","6 - Snow Showers","1","165","12.00","0","0","-4.30","90","34","Moderate","Considerable -","0","0.70","3","188","0","20","5","1","0","-1.70","Lot of graupel evident throughout day and in snow profile.
Air space below ice mass at 72.",
"2018-04-02 11:50:00","Creag Meagaidh","TR","429855","800","265","27","W flank Meall Coire Choile Rais","-1.80","90.00","20.00","100","2 - Trace","0","180","6.00","0","0","-4.00","90","35","Moderate","Considerable -","0","1.30","2","306","0","20","0","1","0","-1.50","Little new snow at the time of reporting. Some snow flurries earlier in the day. Good stability most locations isolated pockets of colder less well bonded windslab.",
"2018-04-02 11:35:00","Glencoe","PM","249504","1048","318","32","Meall a Bhuiridh","-4.00","104.00","17.00","100","0 - None","1","120","2.00","0","0","-5.00","90","43","Low","Moderate","0","1.00","4","296","0","20","0","1","0","-4.20","",
"2018-04-02 11:20:00","Northern Cairngorms","MD","001041","1099","310","35","Head wall  Cairngorm W","-4.70","175.00","20.00","100","4 - Light Showers","1","250","30.00","0","0","-6.00","110","15","Moderate","Considerable +","0","0.80","2","244","0","20","5","2","0","-4.20","",
"2018-04-02 11:05:00","Torridon","SA","954597","750","200","36","Coinneach Mhor (Beinn Eighe)","-2.00","100.00","20.00","80","0 - None","1","60","5.00","0","0","-6.00","90","37","Low","Moderate","0","1.00","4","240","0","20","0","1","0","-1.00","",
"2018-04-02 09:40:00","Lochaber","BM","192733","1190","290","35","Aonach Mor","-6.20","80.00","20.00","100","0 - None","1","200","15.00","0","0","-6.00","90","20","Moderate","Considerable -","0","1.40","3","310","0","20","10","1","0","-5.70","Stubborn fails at 5cm and 35cm.",
"2018-04-01 12:45:00","Southern Cairngorms","PN","176779","940","310","20","Garbh Corrie Cairn o Claise.","-3.10","0.00","5.00","20","0 - None","0","155","8.00","0","0","-5.50","66","19","Moderate","Moderate","0","3.00","3","188","0","20","0","1","0","-6.00","Snow generally stabilising particularly where in the sun. Graupel layer still exists on shaded aspects. Strong temperature gradient today.",
"2018-04-01 12:30:00","Creag Meagaidh","TR & SR","431883","890","20","32","Inner Coire of Coire Ardair. Below South Pipe Direct.","0.50","270.00","3.00","20","0 - None","0","260","25.00","0","0","-3.00","270","5","Moderate","Moderate","0","1.70","3","306","0","20","0","1","0","-3.70","Slightly sun affected aspect. Weaknesses in near surface cold dry snow but very localised distribution - mainly heavily shaded areas. Moist surface snow on sun exposed aspects by midday. ",
"2018-04-01 11:45:00","Northern Cairngorms","KG","998033","1080","250","35","Windy Col","-4.20","350.00","2.00","10","0 - None","1","210","20.00","0","0","-6.60","99","15","Considerable -","Considerable -","0","2.60","2","244","0","20","5","1","0","-6.40","widespread graupel beneath surface layers.",
"2018-04-01 11:10:00","Glencoe","BM","249502","1070","180","25","Meall a' Bhuiridh","-3.60","135.00","5.00","10","0 - None","0","70","10.00","0","0","-4.00","90","10","Low","Moderate","0","2.10","3","296","0","20","0","1","0","-2.20","Weaknesses at 4cm and 8cm.",
"2018-04-01 11:05:00","Torridon","SA","989608","698","90","31","Creag Dhubh (Beinn Eighe)","0.00","230.00","5.00","70","2 - Trace","1","89","3.00","0","0","-5.00","220","8","Moderate","Low","0","1.00","3","238","0","20","0","1","0","-3.00","",
"2018-04-01 11:00:00","Lochaber","GM","192740","1180","100","40","Aonach Mor","-2.00","45.00","5.00","0","0 - None","0","0","10.00","0","0","-3.50","10","0","Moderate","Moderate","0","1.00","2","310","0","20","0","1","0","-1.80","Reactive shear at 7cm",
"2018-03-31 12:35:00","Torridon","SA","967597","827","195","38","Spidean Coire nan Clach ","-1.00","80.00","15.00","70","4 - Light Showers","1","145","4.00","0","0","-5.00","50","24","Moderate","Moderate","0","0.00","3","234","0","12","0","1","0","-1.00","Not to ground.",
"2018-03-31 12:00:00","Lochaber","GM","167721","700","10","15","Ben Nevis","-0.70","90.00","10.00","95","2 - Trace","0","50","5.00","0","0","-4.30","80","22","Moderate","Moderate","0","0.20","2","308","0","12","0","1","0","-0.40","Very localised hazard",
"2018-03-31 11:50:00","Southern Cairngorms","PN","163772","940","290","28","Corrie Fionn West aspects.","-3.40","45.00","11.00","95","2 - Trace","1","190","22.00","0","0","-3.80","61","30","Moderate","Moderate","0","1.30","4","186","0","12","0","1","0","-2.20","Uphill from yesterdays pit site. General improvement in stability although weak layers are present. Graupel layer was not noted higher on the hill but was around the bottom of these slopes 920-950 metres.",
"2018-03-31 11:40:00","Northern Cairngorms","KG","994042","970","240","30","W side Chais ridge","-3.50","80.00","20.00","100","4 - Light Showers","1","50","25.00","0","0","-6.40","86","34","Considerable -","Considerable -","1012","1.00","3","240","0","12","5","1","0","-3.50","",
"2018-03-31 11:15:00","Glencoe","BM","217543","790","0","30","Coire na Tulaich Buachaille Etive Mor","-2.10","0.00","10.00","100","2 - Trace","0","280","5.00","0","0","-4.00","80","20","Low","Low","0","0.60","3","294","0","12","0","1","0","-1.10","Reactive shear at 11cm",
"2018-03-31 11:15:00","Creag Meagaidh","Cube","510924","780","230","27","Carn Dubh Glen Shirra","-1.60","70.00","15.00","100","2 - Trace","0","138","7.00","0","0","-5.00","75","19","Moderate","Moderate","0","0.30","3","304","0","12","0","1","0","-0.50","",
"2018-03-30 13:44:00","Southern Cairngorms","PN","163772","940","280","30","Corrie Fionn West aspects.","-1.70","92.00","14.00","100","6 - Snow Showers","1","220","25.00","0","0","-2.90","77","20","Considerable -","Moderate","4400","1.20","4","180","0","12","0","1","0","-2.00"," Initial snow showers were graupel leaving a 4cm thick layer above old snow/ice.",
"2018-03-30 13:15:00","Lochaber","GM","192740","1190","120","40","Aonach Mor","-3.20","90.00","20.00","100","2 - Trace","1","0","10.00","0","0","-4.00","100","15","Moderate","Moderate","0","1.00","3","306","0","12","0","1","0","-1.70","Localise instabilities present",
"2018-03-30 12:45:00","Creag Meagaidh","KM","463904","900","270","30","Carn Liath West ridge: Uinneag Coire a' Chaorainn","-1.80","100.00","10.00","100","4 - Light Showers","1","300","15.00","0","0","-3.00","90","20","Moderate","Moderate","0","0.60","3","300","0","12","5","1","0","-1.20","Failure at 15cm (Reactive).",
"2018-03-30 11:55:00","Northern Cairngorms","KG","001042","1095","270","30","Coronation Wall","-3.00","120.00","15.00","100","6 - Snow Showers","1","185","15.00","0","0","-4.10","106","28","Considerable +","Considerable -","8800","0.60","2","234","0","12","10","1","0","-2.00","reactive fail @ 5cm
stubborn fail @ 11cm",
"2018-03-30 11:05:00","Glencoe","BM","257505","980","70","30","Meall a' Bhuiridh","-2.60","140.00","10.00","100","2 - Trace","0","140","8.00","0","0","-4.00","100","15","Moderate","Moderate","0","0.70","2","292","0","12","0","1","0","-1.20","",
"2018-03-30 11:02:00","Torridon","AC","141765","581","40","36","Meall an t-Sithe Fannaichs","-0.10","101.00","5.00","100","6 - Snow Showers","0","62","1.00","0","0","-1.80","90","20","Moderate","Moderate","0","0.00","4","228","0","12","0","1","0","0.00","",
